Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
3373,613.38184,20.758,1224.74912,20.758
3374,614.38147,20.653,1226.74839,20.653
3375,614.60199,0.779,613.59471,0.779
3376,615.49506,24.191,614.48778,24.191
3377,615.82031,4.517,614.81304,4.517
3378,615.94641,4.518,614.93913,4.518
3379,616.07104,4.518,615.06377,4.518
3380,616.31995,4.515,615.31267,4.515
3381,616.56323,24.307,615.55596,24.307
3382,616.85559,0.703,615.84831,0.703
3383,616.8559,0.696,1231.69724,0.696
3384,617.16827,0.976,616.161,0.976
3385,617.5108,24.565,616.50353,24.565
3386,617.52661,0.856,594.53739,0.856
3387,617.57245,4.514,616.56517,4.514
3388,618.54944,0.765,617.54216,0.765
3389,618.89606,0.702,617.88878,0.702
3390,619.00934,0.824,596.02012,0.824
3391,619.01001,0.826,618.00273,0.826
3392,620.43597,14.974,619.4287,14.974
3393,620.54608,0.779,619.5388,0.779
3394,620.55792,24.093,619.55065,24.093
3395,621.71301,0.792,620.70574,0.792
3396,621.93854,13.031,1241.86252,13.031
3397,622.88922,28.879,621.88194,28.879
3398,622.88922,28.965,621.88194,28.965
3399,623.3183,15.178,622.31102,15.178
3400,623.70972,0.784,622.70244,0.784
3401,623.87836,0.686,1245.74216,0.686
3402,624.63019,0.743,623.62291,0.743
3403,624.84692,0.719,623.83965,0.719
3404,626.21423,5.702,625.20696,5.702
3405,626.62683,0.768,625.61955,0.768
3406,627.27417,16.702,626.26689,16.702
3407,628.57751,0.772,627.57024,0.772
3408,628.85529,0.692,627.84801,0.692
3409,629.15973,1.011,628.15245,1.011
3410,629.54962,21.511,628.54234,21.511
3411,629.69586,0.797,628.68859,0.797
3412,630.06989,0.906,588.03606,0.906
3413,630.07001,0.907,629.06273,0.907
3414,630.57489,0.77,629.56761,0.77
3415,630.59595,0.763,629.58867,0.763
3416,630.61774,24.859,629.61046,24.859
3417,631.4519,0.703,1260.88926,0.703
3418,631.45441,11.257,1260.89426,11.257
3419,631.45459,11.258,630.44731,11.258
3420,631.6214,24.86,630.61412,24.86
3421,631.69147,0.792,630.68419,0.792
3422,631.8653,0.696,1261.71604,0.696
3423,631.86566,0.693,630.85838,0.693
3424,632.46405,19.298,631.45677,19.298
3425,632.46442,19.066,631.45714,19.066
3426,632.59283,0.768,631.58556,0.768
3427,634.16309,1.031,633.15581,1.031
3428,634.47974,20.14,633.47246,20.14
3429,634.61292,24.634,633.60564,24.634
3430,634.65814,0.738,633.65087,0.738
3431,634.87463,28.94,633.86736,28.94
3432,634.87494,28.899,555.85373,28.899
3433,634.87549,0.695,633.86821,0.695
3434,635.37695,0.696,634.36968,0.696
3435,636.49579,21.139,635.48851,21.139
3436,636.5199,0.766,635.51262,0.766
3437,637.15613,0.964,636.14885,0.964
3438,637.30292,16.707,636.29564,16.707
3439,637.68665,0.789,636.67937,0.789
3440,638.44855,11.257,1274.88254,11.257
3441,638.57129,24.65,637.56401,24.65
3442,640.60333,0.751,639.59606,0.751
3443,640.6239,0.739,639.61662,0.739
3444,641.92316,0.704,640.91588,0.704
3445,642.57855,24.376,641.57128,24.376
3446,642.86255,0.699,641.85527,0.699
3447,643.52618,24.655,642.51891,24.655
3448,643.95599,13.036,1285.89743,13.036
3449,644.18042,5.713,643.17314,5.713
3450,644.59473,24.809,621.60551,24.809
3451,644.90924,28.942,643.90196,28.942
3452,645.5423,25.01,644.53502,25.01
3453,645.66925,0.79,644.66197,0.79
3454,645.93085,11.257,1289.84714,11.257
3455,646.54883,0.772,645.54155,0.772
3456,646.56995,0.776,645.56267,0.776
3457,646.87415,0.694,1291.73374,0.694
3458,646.98737,0.703,645.98009,0.703
3459,647.51178,19.043,646.5045,19.043
3460,647.66589,0.788,646.65862,0.788
3461,648.4953,22.362,647.48802,22.362
3462,648.54578,0.756,647.5385,0.756
3463,648.56641,17.74,323.77956,17.74
3464,648.56683,17.738,647.55956,17.738
3465,648.85028,0.693,647.843,0.693
3466,649.5155,24.323,648.50823,24.323
3467,650.26569,5.272,649.25841,5.272
3468,650.43854,16.927,649.43126,16.927
3469,650.56415,0.778,649.55687,0.778
3470,650.63196,0.739,649.62468,0.739
3471,650.8493,0.696,649.84203,0.696
3472,650.94501,1.027,649.93773,1.027
3473,650.94519,0.896,649.93791,0.896
3474,650.97748,0.828,313.99413,0.828
3475,651.14166,0.84,628.15244,0.84
3476,651.14178,1.015,650.13451,1.015
3477,651.47046,18.379,650.46318,18.379
3478,651.55243,24.353,650.54515,24.353
3479,651.64722,24.976,650.63994,24.976
3480,651.64734,25.304,650.64006,25.304
3481,652.052,0.915,610.01818,0.915
3482,652.05206,0.924,651.04479,0.924
3483,652.05273,0.706,651.04546,0.706
3484,652.62903,0.737,651.62175,0.737
3485,653.13019,0.968,652.12291,0.968
3486,654.48901,18.355,612.45519,18.355
3487,656.59448,24.619,655.58721,24.619
3488,656.59827,0.748,655.59099,0.748
3489,656.61932,0.737,655.61205,0.737
3490,657.87091,0.684,656.86363,0.684
3491,657.8717,0.691,1313.72885,0.691
3492,658.59192,7.062,657.58464,7.062
3493,658.60992,25.064,635.6207,25.064
3494,658.61005,25.07,657.60277,25.07
3495,658.66864,7.026,657.66136,7.026
3496,658.74554,7.064,657.73827,7.064
3497,659.13794,0.84,658.13066,0.84
3498,660.29309,16.718,659.28581,16.718
3499,661.13165,0.838,660.12438,0.838
3500,661.13214,0.838,311.08449,0.838
3501,661.52704,19.583,660.51976,19.583
3502,662.52991,0.795,661.52263,0.795
3503,662.54388,0.771,661.53661,0.771
3504,662.82355,0.718,639.83433,0.718
3505,662.87238,0.704,639.88315,0.704
3506,662.87286,0.703,661.86559,0.703
3507,663.03015,0.821,662.02287,0.821
3508,663.03101,0.821,640.04178,0.821
3509,663.91742,0.707,662.91014,0.707
3510,664.46179,14.983,663.45452,14.983
3511,664.49072,21.961,663.48345,21.961
3512,664.52667,21.403,663.5194,21.403
3513,664.52759,0.793,663.52031,0.793
3514,664.52765,0.763,663.52037,0.763
3515,664.54077,0.76,663.53349,0.76
3516,665.44519,0.704,664.43791,0.704
3517,665.44586,0.71,1328.87717,0.71
3518,665.85858,0.699,1329.70261,0.699
3519,666.13098,1.01,665.1237,1.01
3520,666.52429,0.763,665.51702,0.763
3521,667.52631,24.559,666.51903,24.559
3522,668.59424,24.613,667.58696,24.613
3523,668.5943,24.475,667.58702,24.475
3524,668.59436,24.613,645.60514,24.613
3525,668.59467,24.474,645.60544,24.474
3526,668.86914,0.691,1335.72373,0.691
3527,669.43579,23.325,1336.85703,23.325
3528,670.60999,24.864,647.62076,24.864
3529,670.61011,25.062,669.60283,25.062
3530,670.61029,24.859,669.60301,24.859
3531,671.55768,25.067,670.5504,25.067
3532,672.54022,20.941,671.53295,20.941
3533,672.55872,0.78,671.55144,0.78
3534,672.62555,25.304,649.63633,25.304
3535,672.62579,24.978,649.63657,24.978
3536,673.12372,1.016,672.11644,1.016
3537,673.52698,19.334,672.5197,19.334
3538,673.62903,24.983,672.62175,24.983
3539,673.84558,0.687,1345.67661,0.687
3540,673.84589,0.696,672.83861,0.696
3541,673.88599,28.915,672.87871,28.915
3542,673.88617,28.905,594.86496,28.905
3543,674.034,0.704,632.00017,0.704
3544,674.03406,0.907,673.02678,0.907
3545,674.46893,19.042,1346.92331,19.042
3546,674.51068,22.558,673.5034,22.558
3547,674.55652,0.759,673.54924,0.759
3548,675.11139,0.841,674.10411,0.841
3549,675.47144,19.041,1348.92832,19.041
3550,675.54303,20.137,674.53575,20.137
3551,675.54303,20.139,337.26788,20.139
3552,676.1142,0.951,675.10692,0.951
3553,676.49036,20.305,675.48308,20.305
3554,676.52655,21.794,675.51927,21.794
3555,676.52655,23.131,675.51927,23.131
3556,676.85608,0.694,1351.6976,0.694
3557,676.8562,0.691,675.84892,0.691
3558,676.87213,0.687,675.86485,0.687
3559,677.55817,20.406,338.27544,20.406
3560,677.55835,20.405,676.55107,20.405
3561,678.50366,0.77,677.49639,0.77
3562,678.50629,21.005,677.49901,21.005
3563,678.54218,21.848,677.5349,21.848
3564,678.90253,29.012,1355.7905,29.012
3565,679.8913,0.703,678.88402,0.703
3566,680.47955,24.838,679.47228,24.838
3567,680.4798,24.832,662.44597,24.832
3568,680.86829,0.698,679.86101,0.698
3569,681.11981,0.834,680.11254,0.834
3570,681.28137,2.382,680.2741,2.382
3571,684.20227,25.81,683.19499,25.81
3572,684.58466,0.773,683.57738,0.773
3573,684.62567,25.094,683.61839,25.094
3574,684.71716,9.723,683.70989,9.723
3575,684.84271,0.701,1367.67087,0.701
3576,685.43494,24.832,684.42766,24.832
3577,685.51825,17.426,684.51097,17.426
3578,687.21417,10.104,686.2069,10.104
3579,687.21423,8.617,686.20696,8.617
3580,687.21442,9.036,686.20714,9.036
3581,687.21442,10.377,686.20714,10.377
3582,687.21472,9.755,686.20745,9.755
3583,688.21735,10.099,687.21007,10.099
3584,688.49023,21.533,687.48296,21.533
3585,688.52686,21.73,687.51958,21.73
3586,688.53271,0.767,687.52544,0.767
3587,688.55371,0.766,687.54643,0.766
3588,689.55841,20.659,688.55113,20.659
3589,690.50592,22.19,689.49864,22.19
3590,690.50647,22.326,689.49919,22.326
3591,690.54242,22.307,689.53514,22.307
3592,690.54968,0.76,689.54241,0.76
3593,690.9765,3.295,689.96922,3.295
3594,690.97681,3.653,689.96953,3.653
3595,691.41663,20.788,690.40935,20.788
3596,691.86572,0.699,1381.71689,0.699
3597,692.52148,22.783,691.51421,22.783
3598,692.52173,21.488,691.51445,21.488
3599,692.55811,22.278,691.55083,22.278
3600,693.5882,11.728,692.58092,11.728
3601,696.47388,0.764,695.4666,0.764
3602,696.84271,0.701,695.83544,0.701
3603,697.52454,20.139,696.51726,20.139
3604,698.07306,4.537,697.06578,4.537
3605,698.64124,25.333,675.65201,25.333
3606,699.43896,0.701,1396.86338,0.701
3607,699.85248,0.689,1397.6904,0.689
3608,700.52679,22.737,699.51952,22.737
3609,700.55811,0.775,699.55083,0.775
3610,700.57147,21.864,699.5642,21.864
3611,700.65662,25.807,699.64934,25.807
3612,701.55878,20.419,700.5515,20.419
3613,702.54224,23.291,701.53496,23.291
3614,702.54236,22.139,701.53508,22.139
3615,702.58691,22.081,701.57964,22.081
3616,702.86243,28.901,701.85515,28.901
3617,702.86273,0.691,701.85546,0.691
3618,703.5741,21.15,702.56682,21.15
3619,703.65131,4.516,702.64403,4.516
3620,703.79352,4.521,702.78624,4.521
3621,703.9375,4.519,702.93022,4.519
3622,704.078,4.516,703.07073,4.516
3623,704.22308,4.522,703.21581,4.522
3624,704.52167,22.587,703.51439,22.587
3625,704.52197,21.275,703.5147,21.275
3626,704.52209,21.426,703.51482,21.426
3627,704.52765,0.767,703.52037,0.767
3628,704.55768,23.248,703.5504,23.248
3629,704.5578,22.61,703.55052,22.61
3630,704.86615,0.702,703.85887,0.702
3631,705.59003,21.391,704.58275,21.391
3632,705.65247,4.532,704.64519,4.532
3633,705.86163,29.01,1409.70871,29.01
3634,705.86212,29.006,704.85484,29.006
3635,706.49518,24.834,705.4879,24.834
3636,706.50458,0.763,705.4973,0.763
3637,706.53748,21.929,705.5302,21.929
3638,706.57373,22.671,705.56645,22.671
3639,707.42554,0.701,1412.83652,0.701
3640,707.42706,0.703,706.41979,0.703
3641,708.4881,14.989,707.48082,14.989
3642,708.51062,24.841,707.50334,24.841
3643,708.55731,7.077,707.55004,7.077
3644,708.63843,7.086,707.63115,7.086
3645,709.63776,7.087,708.63048,7.087
3646,709.72058,7.11,708.7133,7.11
3647,709.80316,7.073,708.79588,7.073
3648,709.88696,7.066,708.87969,7.066
3649,710.05414,7.065,709.04686,7.065
3650,710.84985,0.694,1419.68515,0.694
3651,710.88739,7.113,709.88011,7.113
3652,711.05664,7.078,710.04936,7.078
3653,711.13782,7.046,710.13054,7.046
3654,711.53687,23.285,710.52959,23.285
3655,711.85193,0.689,1421.6893,0.689
3656,711.93073,0.857,688.9415,0.857
3657,712.05524,7.075,711.04796,7.075
3658,712.48718,22.198,711.47991,22.198
3659,712.49017,21.487,711.4829,21.487
3660,712.89667,28.925,711.88939,28.925
3661,713.2251,7.065,712.21782,7.065
3662,713.30798,7.069,712.30071,7.069
3663,713.39069,7.066,712.38341,7.066
3664,713.47314,7.065,712.46587,7.065
3665,713.55853,7.065,712.55126,7.065
3666,714.47174,17.425,713.46446,17.425
3667,714.47192,17.425,356.73232,17.425
3668,714.50385,21.482,713.49657,21.482
3669,714.54022,22.276,713.53295,22.276
3670,714.56409,21.153,1427.11362,21.153
3671,714.86115,0.684,1427.70774,0.684
3672,715.81073,7.091,714.80345,7.091
3673,716.52142,21.519,715.51415,21.519
3674,716.52167,22.39,715.51439,22.39
3675,716.5578,22.499,715.55052,22.499
3676,716.55798,23.634,715.55071,23.634
3677,716.55853,22.334,715.55126,22.334
3678,716.56616,21.538,715.55889,21.538
3679,717.52808,21.923,1433.0416,21.923
3680,717.5611,22.629,716.55382,22.629
3681,717.58942,21.637,716.58214,21.637
3682,718.53699,22.967,717.52971,22.967
3683,718.53705,21.727,717.52977,21.727
3684,718.57355,23.049,717.56627,23.049
3685,718.57373,22.487,717.56645,22.487
3686,718.57373,22.623,717.56645,22.623
3687,718.77954,9.684,717.77226,9.684
3688,718.83673,0.695,1435.65891,0.695
3689,718.83685,0.703,717.82958,0.703
3690,719.54065,21.726,718.53337,21.726
3691,719.60504,21.852,718.59776,21.852
3692,720.55292,22.336,719.54564,22.336
3693,720.58929,23.036,719.58202,23.036
3694,721.20941,16.699,720.20213,16.699
3695,721.52905,10.508,720.52178,10.508
3696,722.48438,0.796,721.4771,0.796
3697,722.50061,0.753,721.49333,0.753
3698,722.51105,22.173,721.50377,22.173
3699,722.54895,11.699,721.54167,11.699
3700,722.84967,0.696,1443.68479,0.696
3701,723.20551,16.708,722.19823,16.708
3702,723.54639,22.277,1445.07822,22.277
3703,724.52405,23.299,723.51677,23.299
3704,724.52673,22.686,723.51946,22.686
3705,724.56879,22.077,723.56151,22.077
3706,725.08447,0.826,724.0772,0.826
3707,725.52722,23.293,724.51995,23.293
3708,725.55579,21.156,724.54851,21.156
3709,725.85901,0.692,1449.70346,0.692
3710,725.8595,0.686,724.85222,0.686
3711,726.11292,9.12,725.10564,9.12
3712,726.46118,24.823,725.45391,24.823
3713,726.54199,22.96,725.53472,22.96
3714,726.54236,23.201,725.53508,23.201
3715,727.54547,22.952,726.53819,22.952
3716,728.51935,21.928,1455.02414,21.928
3717,728.55548,22.211,727.5482,22.211
3718,728.55566,22.666,727.54839,22.666
3719,728.55786,23.421,727.55058,23.421
3720,728.60205,22.689,727.59477,22.689
3721,729.58966,21.428,728.58238,21.428
3722,730.03516,21.153,1458.05576,21.153
3723,730.53308,21.152,1459.05161,21.152
3724,730.53723,22.77,729.52995,22.77
3725,730.53741,21.517,729.53014,21.517
3726,730.5376,21.665,729.53032,21.665
3727,730.53766,21.965,729.53038,21.965
3728,730.57336,23.981,729.56609,23.981
3729,730.57343,22.8,729.56615,22.8
3730,730.81042,0.711,729.80315,0.711
3731,730.81122,0.717,707.822,0.717
3732,730.8476,0.69,729.84032,0.69
3733,730.8479,0.69,707.85868,0.69
3734,731.49023,24.833,730.48296,24.833
3735,731.60516,22.09,730.59789,22.09
3736,731.8894,0.698,1461.76426,0.698
3737,731.89111,0.699,708.90189,0.699
3738,732.5437,21.959,731.53642,21.959
3739,732.54913,21.389,1463.08371,21.389
3740,732.55249,23.315,731.54521,23.315
3741,732.55304,22.285,731.54576,22.285
3742,732.5531,22.151,731.54582,22.151
3743,732.58923,22.841,731.58196,22.841
3744,732.60699,22.072,731.59972,22.072
3745,733.43213,0.701,1464.8497,0.701
3746,733.49652,21.927,1464.97849,21.927
3747,733.55621,23.321,732.54894,23.321
3748,733.61969,22.287,732.61241,22.287
3749,733.8465,0.699,1465.67844,0.699
3750,733.95673,29.011,1465.8989,29.011
3751,734.51093,22.101,733.50365,22.101
3752,734.51154,0.776,733.50426,0.776
3753,734.53821,22.283,733.53093,22.283
3754,734.56854,22.718,733.56127,22.718
3755,734.60492,23.358,733.59764,23.358
3756,734.61304,23.896,733.60576,23.896
3757,736.58423,21.347,735.57695,21.347
3758,736.85608,0.701,1471.6976,0.701
3759,738.45898,0.788,737.45171,0.788
3760,738.5036,22.396,737.49632,22.396
3761,738.50555,21.752,737.49828,21.752
3762,738.53955,22.586,737.53227,22.586
3763,738.53967,22.579,715.55045,22.579
3764,738.54205,22.986,737.53478,22.986
3765,739.40759,19.044,738.40032,19.044
3766,739.56818,23.898,738.5609,23.898
3767,740.45782,0.764,739.45055,0.764
3768,740.52155,22.36,739.51427,22.36
3769,740.55542,23.046,739.54814,23.046
3770,740.55554,22.451,739.54827,22.451
3771,741.53156,21.159,740.52428,21.159
3772,741.83282,0.688,1481.6511,0.688
3773,741.83374,0.699,740.82646,0.699
3774,742.02191,0.704,741.01463,0.704
3775,742.02228,0.704,699.98845,0.704
3776,742.49481,24.839,741.48754,24.839
3777,742.49506,24.831,719.50583,24.831
3778,742.53668,21.537,741.52941,21.537
3779,742.53705,22.582,741.52977,22.582
3780,742.57111,22.675,741.56383,22.675
3781,742.57123,23.022,741.56395,23.022
3782,743.53925,22.339,742.53197,22.339
3783,743.54346,22.156,1485.07236,22.156
3784,744.49207,22.18,743.48479,22.18
3785,744.5434,22.575,743.53612,22.575
3786,744.54858,22.291,1487.08261,22.291
3787,744.55273,21.946,743.54546,21.946
3788,744.55292,23.127,743.54564,23.127
3789,744.58929,23.215,743.58202,23.215
3790,744.58966,22.667,743.58238,22.667
3791,744.84375,0.693,1487.67295,0.693
3792,745.56073,22.721,744.55345,22.721
3793,746.00165,7.932,744.99437,7.932
3794,746.21173,7.963,745.20445,7.963
3795,746.31403,7.244,745.30675,7.244
3796,746.56848,23.66,745.5612,23.66
3797,746.56866,29.004,745.56139,29.004
3798,746.56873,22.545,745.56145,22.545
3799,746.60486,23.192,745.59758,23.192
3800,748.48761,0.768,747.48033,0.768
3801,748.52679,22.481,747.51952,22.481
3802,748.54791,19.644,747.54064,19.644
3803,748.58398,22.997,747.57671,22.997
3804,748.62054,23.724,747.61327,23.724
3805,748.85535,0.686,747.84807,0.686
3806,750.54205,22.707,749.53478,22.707
3807,750.54205,22.823,749.53478,22.823
3808,750.54205,22.972,749.53478,22.972
3809,750.55206,22.344,1499.08957,22.344
3810,750.56274,20.983,749.55547,20.983
3811,750.56335,20.763,749.55608,20.763
3812,750.5636,20.36,749.55632,20.36
3813,751.54523,22.505,750.53795,22.505
3814,752.55774,22.165,751.55046,22.165
3815,752.55786,23.397,751.55058,23.397
3816,752.82788,0.688,1503.64121,0.688
3817,752.84174,0.705,751.83446,0.705
3818,753.54712,23.525,752.53984,23.525
3819,754.53455,23.32,753.52727,23.32
3820,754.53467,22.156,1507.05478,22.156
3821,754.53668,22.741,753.52941,22.741
3822,754.53735,21.516,753.53008,21.516
3823,754.56702,23.447,753.55974,23.447
3824,754.57147,22.809,753.5642,22.809
3825,754.5733,23.659,753.56603,23.659
3826,754.57373,22.259,753.56645,22.259
3827,755.54016,22.738,754.53288,22.738
3828,756.54144,22.287,755.53417,22.287
3829,756.55023,21.982,755.54296,21.982
3830,756.58997,22.988,755.58269,22.988
3831,756.84277,0.685,1511.67099,0.685
3832,757.05286,22.314,756.04558,22.314
3833,757.5954,23.21,1513.17624,23.21
3834,758.22083,26.963,757.21355,26.963
3835,758.56824,23.471,757.56096,23.471
3836,758.56854,22.352,757.56127,22.352
3837,758.60455,23.508,757.59728,23.508
3838,759.51233,21.154,1517.0101,21.154
3839,759.51245,22.15,1517.01035,22.15
3840,759.6369,22.938,379.31481,22.938
3841,759.85223,0.687,1517.68991,0.687
3842,760.01392,21.148,1518.01328,21.148
3843,760.30072,24.169,759.29344,24.169
3844,760.58405,22.916,759.57677,22.916
3845,760.58411,22.846,759.57683,22.846
3846,760.6203,23.531,759.61302,23.531
3847,761.4184,29.012,760.41112,29.012
3848,761.52826,22.722,1521.04197,22.722
3849,761.65149,23.106,760.64421,23.106
3850,762.50287,22.367,761.49559,22.367
3851,762.54279,22.613,761.53551,22.613
3852,762.56354,21.354,761.55626,21.354
3853,762.56384,20.192,761.55657,20.192
3854,762.59967,23.418,761.59239,23.418
3855,762.60095,23.208,761.59368,23.208
3856,763.50885,21.555,762.50157,21.555
3857,763.57617,23.054,1525.13779,23.054
3858,763.60468,20.72,762.5974,20.72
3859,764.46185,0.772,763.45458,0.772
3860,764.48254,0.758,763.47527,0.758
3861,764.51904,22.585,763.51177,22.585
3862,764.52124,22.031,763.51396,22.031
3863,764.52148,22.168,763.51421,22.168
3864,764.55457,22.67,763.54729,22.67
3865,764.5575,22.993,763.55022,22.993
3866,764.55762,22.12,763.55034,22.12
3867,764.56824,22.721,763.56096,22.721
3868,764.58435,23.041,1527.15415,23.041
3869,764.82928,0.687,763.82201,0.687
3870,764.82977,0.699,1527.64499,0.699
3871,765.00366,2.464,763.99639,2.464
3872,765.06891,22.723,764.06163,22.723
3873,765.5249,22.034,764.51763,22.034
3874,765.58417,23.989,764.57689,23.989
3875,766.51959,22.955,1531.02463,22.955
3876,766.51971,22.962,765.51244,22.962
3877,766.53418,21.941,1531.05381,21.941
3878,766.53455,23.134,765.52727,23.134
3879,766.53467,22.088,765.52739,22.088
3880,766.53723,22.545,765.52995,22.545
3881,766.57288,22.629,765.5656,22.629
3882,766.57336,22.13,765.56609,22.13
3883,767.54047,22.624,766.53319,22.624
3884,767.83948,0.698,1533.6644,0.698
3885,768.04462,22.312,1534.07468,22.312
3886,768.04468,22.306,767.0374,22.306
3887,768.49023,22.682,767.48296,22.682
3888,768.5495,22.545,767.54222,22.545
3889,768.55042,23.675,767.54314,23.675
3890,768.55273,23.099,767.54546,23.099
3891,768.55286,21.931,767.54558,21.931
3892,768.55347,21.931,1535.09238,21.931
3893,768.57959,22.131,767.57231,22.131
3894,768.58685,23.206,767.57958,23.206
3895,768.58929,22.643,767.58202,22.643
3896,769.08826,23.208,768.08098,23.208
3897,769.41803,19.046,768.41075,19.046
3898,769.41846,19.045,746.42924,19.045
3899,769.55902,22.355,1537.10349,22.355
3900,769.59271,23.114,768.58544,23.114
3901,770.03503,2.388,769.02776,2.388
3902,770.06104,22.353,1538.10752,22.353
3903,770.53381,18.9,769.52654,18.9
3904,770.56641,22.999,769.55913,22.999
3905,770.56891,23.335,769.56163,23.335
3906,770.56909,23.574,769.56182,23.574
3907,770.60455,23.348,769.59728,23.348
3908,770.60608,23.191,769.5988,23.191
3909,770.84967,0.694,1539.68479,0.694
3910,770.84998,0.694,769.8427,0.694
3911,770.85028,28.908,769.843,28.908
3912,771.57452,22.907,1541.13449,22.907
3913,771.60425,22.912,770.59697,22.912
3914,771.60596,22.884,770.59868,22.884
3915,771.60779,23.189,770.60051,23.189
3916,771.60809,23.349,770.60082,23.349
3917,772.37604,19.035,771.36876,19.035
3918,772.57916,23.389,771.57189,23.389
3919,772.58386,22.988,771.57659,22.988
3920,772.58392,22.724,771.57665,22.724
3921,772.58417,23.764,771.57689,23.764
3922,772.62036,23.856,789.62365,23.856
3923,772.62061,23.35,771.61333,23.35
3924,772.79858,10.526,771.79131,10.526
3925,773.02106,22.312,1544.02756,22.312
3926,773.69403,18.707,772.68675,18.707
3927,773.79865,10.471,772.79137,10.471
3928,773.95526,10.48,772.94798,10.48
3929,774.53967,23.4,773.5324,23.4
3930,774.54187,22.629,773.53459,22.629
3931,774.59967,23.194,773.59239,23.194
3932,774.63593,23.865,773.62865,23.865
3933,774.79761,10.493,773.79033,10.493
3934,775.57495,23.033,1549.13535,23.033
3935,775.63165,13.027,774.62438,13.027
3936,775.79907,10.486,774.7918,10.486
3937,775.95343,10.505,774.94615,10.505
3938,776.06787,7.186,775.06059,7.186
3939,776.10767,10.5,775.10039,10.5
3940,776.18329,10.509,775.17601,10.509
3941,776.55743,22.838,775.55016,22.838
3942,776.55768,21.978,775.5504,21.978
3943,776.55768,23.189,775.5504,23.189
3944,776.56696,22.542,1551.11936,22.542
3945,776.56738,22.539,775.56011,22.539
3946,776.57861,20.674,775.57134,20.674
3947,776.57922,21.069,775.57195,21.069
3948,777.05518,9.691,776.0479,9.691
3949,777.06818,22.543,776.0609,22.543
3950,777.56024,22.822,776.55297,22.822
3951,777.97015,7.069,776.96288,7.069
3952,778.06238,7.082,777.0551,7.082
3953,778.15472,7.078,777.14745,7.078
3954,778.24402,7.07,777.23674,7.07
3955,778.33447,7.067,777.3272,7.067
3956,778.44696,0.798,777.43968,0.798
3957,778.53693,22.546,777.52965,22.546
3958,778.53711,21.325,777.52983,21.325
3959,778.57214,23.241,777.56487,23.241
3960,778.57324,22.217,777.56597,22.217
3961,778.57343,23.394,777.56615,23.394
3962,779.09662,0.841,756.1074,0.841
3963,779.09784,0.839,778.09056,0.839
3964,779.56146,23.66,778.55419,23.66
3965,780.09979,0.839,779.09252,0.839
3966,780.10016,0.839,757.11094,0.839
3967,780.4444,0.795,779.43712,0.795
3968,780.55035,22.357,779.54308,22.357
3969,780.55145,22.136,779.54418,22.136
3970,780.55261,21.803,779.54534,21.803
3971,780.55444,23.023,779.54717,23.023
3972,780.58063,23.422,779.57335,23.422
3973,780.58575,22.434,779.57848,22.434
3974,780.5885,23,779.58122,23
3975,780.88422,28.932,779.87694,28.932
3976,781.052,22.362,780.04473,22.362
3977,781.05353,22.13,780.04625,22.13
3978,781.55573,23.036,780.54845,23.036
3979,781.55621,21.799,780.54894,21.799
3980,781.57849,24.11,780.57121,24.11
3981,782.55603,22.435,781.54875,22.435
3982,782.56598,22.92,781.5587,22.92
3983,782.56616,22.833,1563.11777,22.833
3984,782.56879,22.327,781.56151,22.327
3985,782.60431,23.015,781.59703,23.015
3986,782.60468,23.491,781.5974,23.491
3987,782.8476,0.687,1563.68064,0.687
3988,783.56903,22.851,782.56175,22.851
3989,783.57324,20.74,782.56597,20.74
3990,784.07239,22.852,1566.13022,22.852
3991,784.07507,22.844,783.0678,22.844
3992,784.43817,0.793,783.43089,0.793
3993,784.57446,22.163,783.56719,22.163
3994,784.58221,23.043,783.57494,23.043
3995,784.58429,22.556,783.57701,22.556
3996,785.52777,22.354,1569.04099,22.354
3997,785.57971,20.741,784.57244,20.741
3998,785.65192,23.139,784.64464,23.139
3999,786.16345,2.881,785.15618,2.881
4000,786.4776,21.929,1570.94065,21.929
4001,786.47772,21.934,785.47045,21.934
4002,786.59985,23.058,785.59258,23.058
4003,786.60138,23.528,785.5941,23.528
4004,786.82385,0.695,785.81658,0.695
4005,787.04529,22.908,1572.07602,22.908
4006,787.54303,22.908,1573.07151,22.908
4007,787.56799,20.763,786.56072,20.763
4008,787.66748,23.685,786.6602,23.685
4009,787.6676,23.21,786.66033,23.21
4010,787.6676,28.992,786.66033,28.992
4011,788.0451,22.909,1574.07566,22.909
4012,788.54272,29.014,787.53545,29.014
4013,788.55499,22.635,787.54772,22.635
4014,788.55634,22.122,787.54906,22.122
4015,788.58423,23.157,787.57695,23.157
4016,788.61566,23.509,787.60838,23.509
4017,788.61566,23.577,787.60838,23.577
4018,789.55939,22.645,788.55211,22.645
4019,790.47302,0.782,789.46575,0.782
4020,790.5318,23.656,789.52452,23.656
4021,790.53693,22.354,789.52965,22.354
4022,790.55829,29.011,789.55101,29.011
4023,790.57318,22.432,789.5659,22.432
4024,790.57324,23.291,789.56597,23.291
4025,790.57452,22.271,789.56725,22.271
4026,791.63409,23.857,790.62682,23.857
4027,792.46973,0.767,791.46245,0.767
4028,792.48981,22.481,791.48253,22.481
4029,792.55066,23.577,791.54338,23.577
4030,792.55182,22.968,791.54454,22.968
4031,792.55206,22.901,791.54479,22.901
4032,792.55255,22.565,791.54527,22.565
4033,792.58643,22.89,791.57915,22.89
